raw_name,canonical_name,is_supplement,n_mentions,reviewed,notes
TCM herbs,TCM Herbs,True,1,no,
Your TCM Menopause Support,TCM Menopause Support,True,1,no,
THE UPGRADE,THE UPGRADE,False,1,no,
THRIVE,THRIVE,True,1,no,
trt replacement,TRT,False,1,no,
tag oil,Tagamet,False,1,no,
Tamsen's NYT instant bestselling book,Tamsen's NYT Instant Bestselling Book,False,1,no,
Tamsen’s newsletter,Tamsen’s newsletter,False,1,no,
tangerine peel,Tangerine Peel,True,1,no,
Tangerines,Tangerines,False,1,no,
tannins,Tannins,False,1,no,
taratamine,Tartaric Acid,False,1,no,
Tarte dab and go,Tarte Dab and Go,False,1,no,
Taurine,Taurine,True,1,no,
Taurine and glycine,Taurine,True,1,no,
taurina,Taurine,True,1,no,
Hydrate Tea,Tea,False,1,no,
teas,Tea,False,1,no,
fluids tea,Tea,False,1,no,
tea,Tea,False,1,no,
tea and fibers,Tea,True,1,no,
Team NO STRESS,Team NO STRESS,False,1,no,
tempeh,Tempeh,False,1,no,
Tesamorelin,Tesamorelin,False,1,no,
testosterone hormone,Testosterone,True,1,no,
topical testosterone gel,Testosterone,False,1,no,
testosterone gel,Testosterone,False,1,no,
testosterone therapy,Testosterone,False,1,no,
Androfeme Testosterone cream,Testosterone,True,1,no,
Testosterone Cream,Testosterone,True,1,no,
Test.osterone therapy,Testosterone,True,1,no,
low dose of testosterone,Testosterone,True,1,no,
testosterone injections,Testosterone,False,1,no,
The Testosterone Reset,Testosterone,True,1,no,
The Galveston Diet,The Galveston Diet,False,1,no,
The Healing Library,The Healing Library,False,1,no,
The Hormone Protocol,The Hormone Protocol,False,1,no,
The Hot Girl Menopause Smoothie,The Hot Girl Menopause Smoothie,False,1,no,
The Inside Addition,The Inside Addition,False,1,no,
The Lady Change,The Lady Change,False,1,no,
The Menopause Diet Plan,The Menopause Diet,False,1,no,
"Dr. Haver’s #1 New York Times bestselling book, The New Perimenopause",The New Perimenopause,False,1,no,
The Pause Life supplements,The Pause Life,True,1,no,
The Pause Life,The Pause Life,False,1,no,
The Sleep Doctor,The Sleep Doctor,False,1,no,
The Sleeping Lab,The Sleeping Lab,False,1,no,
The Spring Center,The Spring Center,False,1,no,
The Tapping Solution app,The Tapping Solution,False,1,no,
The Total Me Collective,The Total Me Collective,False,1,no,
ThermaCareHeatwraps,ThermaCare,False,1,no,
Theta Balance,Theta Balance,True,1,no,
Thorne Perimenopause Complete,Thorne Perimenopause Complete,True,1,no,
three,Three,False,1,no,
three delicious gummies,Three Gummies,False,1,no,
Thyroid 300,Thyroid,True,1,no,
thyroid supplements,Thyroid,True,1,no,
Snap Supplements Thyroid Health,Thyroid Health,True,1,no,
Thyroid Support,Thyroid Support,True,1,no,
Thyroid Wellness Bundle,Thyroid Wellness Bundle,True,1,no,
thyroid and adrenal support,Thyroid and Adrenal Support,True,1,no,
tibolone,Tibolone,True,1,no,
Tiffany's,Tiffany's,False,1,no,
Til Chutney,Til Chutney,False,1,no,
TimeWise Repair,TimeWise Repair,True,1,no,
timo,Timo,False,1,no,
tinnitus,Tinnitus,False,1,no,
tirzepatide,Tirzepatide,False,1,no,
tomatoes,Tomatoes,False,1,no,
Top 3 supplements,Top 3,False,1,no,
Gytree's Total Menopause Support,Total Menopause Support,True,1,no,
Trazodone,Trazodone,False,1,no,
Tretinoin Active Renewal Cream,Tretinoin,True,1,no,
tri-ayuda,Tri-Ayuda,False,1,no,
tri-ve mel,Tri-Ve Mel,True,1,no,
Tribulus fruit extract,Tribulus,True,1,no,
tribulus,Tribulus,True,1,no,
TrimRx,TrimRx,True,1,no,
trimsticks,Trimsticks,True,1,no,
Trinello Superbalance,Trinello Superbalance,True,1,no,
Trip Dream Drops,Trip Dream Drops,False,1,no,
tripe,Tripe,False,1,no,
triterpene glycosides,Triterpene Glycosides,True,1,no,
tryptophan,Tryptophan,True,1,no,
Tukka,Tukka,False,1,no,
tulsi,Tulsi,True,1,no,
tuna,Tuna,False,1,no,
liquid turmeric,Turmeric,True,1,no,
Turmeric (Curcumin 95% extract),Turmeric,True,1,no,
Turmeric Blend,Turmeric,True,1,no,
turmeric and ginger,Turmeric,True,1,no,
Turmeric and ginger,Turmeric,True,1,no,
type 2 collagen,Type 2 Collagen,True,1,no,
Tyrosine,Tyrosine,True,1,no,
UPSA FEM PERIMENO,UPSA FEM PERIMENO,False,1,no,
URO,URO,False,1,no,
URO feminine moisture and mood,URO,True,1,no,
UTI Capsules,UTI Capsules,True,1,no,
Uberlube,Uberlube,False,1,no,
Undieting Collective,Undieting Collective,False,1,no,
UpFi'r™,UpFi'r,True,1,no,
Upsa FEM Perimeno Perimenopause Supplements for Women,Upsa FEM,True,1,no,
Uro,Uro,False,1,no,
Urolithin A,Urolithin A,True,1,no,
Urology of Indiana’s new Center For Menopause,Urology of Indiana’s new Center For Menopause,False,1,no,
Utrogestran,Utrogestran,True,1,no,
Joylux V-Fit,V-Fit,True,1,no,
YES vaginal lubricant,Vaginal Lubricant,False,1,no,
Vaginox,Vaginox,False,1,no,
Vajee Care,Vajee Care,False,1,no,
Valeriana officinalis,Valerian,True,1,no,
Valerian roots,Valerian,True,1,no,
Valerian,Valerian,True,1,no,
Valsava Maneuvar,Valsava Maneuvar,False,1,no,
various vitamins and essential trace elements such as calcium and iron,Various Vitamins,True,1,no,
vegetable oils,Vegetable Oils,False,1,no,
low-FODMAP vegetarian foods,Vegetarian Foods,False,1,no,
vegetarian-friendly supplement,Vegetarian-Friendly Supplement,True,1,no,
venlafaxine,Venlafaxine,False,1,no,
collagen with Verisol and Fortabone,Verisol,True,1,no,
collagen with Verisol and Fortibone,Verisol,True,1,no,
collagen with Verisol,Verisol,True,1,no,
Verisol®,Verisol,True,1,no,
Verisol Collagen,Verisol Collagen,True,1,no,
vernodolin,Vernodolin,False,1,no,
Viactiv's caramel-flavored soft chews,Viactiv,True,1,no,
Viagra,Viagra,False,1,no,
Vibranity Blend,Vibranity Blend,True,1,no,
Vibration Plate,Vibration Plate,False,1,no,
vinegar,Vinegar,False,1,no,
VITA protocol,Vita Protocol,True,1,no,
Vita Zella,Vita Zella,True,1,no,
Vitafem,Vitafem,True,1,no,
Vitaleedi menopausi kapsel,Vitaleedi,True,1,no,
Vitality Program,Vitality Program,False,1,no,
Vitaliz for women,Vitaliz,True,1,no,
Vitalize,Vitalize,True,1,no,
vitamin deficiency,Vitamin,True,1,no,
broad range of vitamins,Vitamin,True,1,no,
IV vitamin therapy,Vitamin,True,1,no,
liquid vitamins,Vitamin,True,1,no,
methylated vitamins,Vitamin,True,1,no,
these vitamins,Vitamin,True,1,no,
13 essential vitamins & minerals,Vitamin,True,1,no,
วิตตามิน,Vitamin,True,1,no,
VITAMIN,Vitamin,True,1,no,
liposomal vitamin,Vitamin,True,1,no,
Smartypants Vitamin,Vitamin,True,1,no,
MENO MENOPAUSE VITAMIN CAPSULES,Vitamin,True,1,no,
витамины,Vitamin,True,1,no,
gummy vitamin supplements,Vitamin,True,1,no,
vitamin capsules,Vitamin,True,1,no,
Vitamin Plus,Vitamin,True,1,no,
my vitamins,Vitamin,True,1,no,
V,Vitamin,True,1,no,
VITAMINS,Vitamin,True,1,no,
Kindra’s daily V lotion,Vitamin,True,1,no,
"vitamins A, C, biotin, iron, and zinc",Vitamin A,True,1,no,
Vitamina A,Vitamin A,True,1,no,
"fat-soluble vitamins (A, D, E, K)",Vitamin A,True,1,no,
vitamins A,Vitamin A,True,1,no,
vitamin a,Vitamin A,True,1,no,
"Vitaminas A, D, E y K + omega 3",Vitamin A,True,1,no,
vitamina B,Vitamin B,True,1,no,
Vitamina B Complejo Activo,Vitamin B,True,1,no,
Vitamina B,Vitamin B,True,1,no,
Methylated Vitamin B Complex,Vitamin B,True,1,no,
Vitamin B-complex,Vitamin B,True,1,no,
vitamin B400,Vitamin B,True,1,no,
vitamin b,Vitamin B,True,1,no,
Vitamin B Complex (B6 & B12),Vitamin B,True,1,no,
vitaminas del grupo b,Vitamin B,True,1,no,
Vitamins B 5 and B 6,Vitamin B,True,1,no,
Well Guard vitamin B complex,Vitamin B Complex,True,1,no,
"Vitamin B Complex (terutama B6, B12 & folate)",Vitamin B Complex,True,1,no,
vitamin of complex B,Vitamin B Complex,True,1,no,
Vitamin B-6,Vitamin B-6,True,1,no,
vegan B12,Vitamin B12,True,1,no,
Methylcobalamin,Vitamin B12,True,1,no,
b12,Vitamin B12,True,1,no,
B12 combo,Vitamin B12,True,1,no,
B-12,Vitamin B12,True,1,no,
B12 injections,Vitamin B12,True,1,no,
Vitamina B12,Vitamin B12,True,1,no,
B3,Vitamin B3,True,1,no,
vitamin B3,Vitamin B3,True,1,no,
vitamin B5,Vitamin B5,True,1,no,
b6,Vitamin B6,True,1,no,
Complex B6 and B12,Vitamin B6,True,1,no,
Vitamina B6,Vitamin B6,True,1,no,
pyridoxine,Vitamin B6,True,1,no,
Έλαιο Νυχτολούλουδου με βιταμίνες Β6 & Ε,Vitamin B6,True,1,no,
vitamins B6 and B12,Vitamin B6,True,1,no,
Vitamin B6 and B12,Vitamin B6,True,1,no,
vitamin B6 or pyridoxine,Vitamin B6,True,1,no,
Vitamin B6 (P5P),Vitamin B6,True,1,no,
Vitamins B6 & B12,Vitamin B6,True,1,no,
B6 vitamins,Vitamin B6,True,1,no,
vitamin B7,Vitamin B7,True,1,no,
Vitamin B9,Vitamin B9,True,1,no,
vitaminc,Vitamin C,True,1,no,
vitamin C supplement,Vitamin C,True,1,no,
Asta C Serum,Vitamin C,True,1,no,
immune vitamins,Vitamin C,True,1,no,
vit c,Vitamin C,True,1,no,
natural vitamin C,Vitamin C,True,1,no,
Witamina C i E,Vitamin C,True,1,no,
vitamins C,Vitamin C,True,1,no,
vitamina c,Vitamin C,True,1,no,
Cymbiotika Vitamin C pack,Vitamin C,True,1,no,
VITAMIN C,Vitamin C,True,1,no,
Oranges,Vitamin C,True,1,no,
vSculpt,Vitamin D,True,1,no,
vitamind,Vitamin D,True,1,no,
Vitamin D3 w/K2,Vitamin D,True,1,no,
two supplements,Vitamin D,True,1,no,
VIT D/ K2,Vitamin D,True,1,no,
DARAVIT WOMAN,Vitamin D,True,1,no,
vitD,Vitamin D,True,1,no,
Menopause vits,Vitamin D,True,1,no,
Biologicals Research D3K2 emulsion,Vitamin D,True,1,no,
Vit D 3 with K2,Vitamin D,True,1,no,
D3 K2,Vitamin D,True,1,no,
vitamin D (and possibly vitamin D5),Vitamin D,True,1,no,
Vitamin D + K,Vitamin D,True,1,no,
Necessary Nutrition Vitamin D3 plus K2,Vitamin D,True,1,no,
Vitamin D/Omega3/Vitamin K combo,Vitamin D,True,1,no,
Vitamin D & Calcium,Vitamin D,True,1,no,
vitamin 3in1,Vitamin D,True,1,no,
"Vitamin D, Vitamin K, and Omega-3",Vitamin D,True,1,no,
"Vitamin D, vitamin K, and omega-3 fatty acids",Vitamin D,True,1,no,
Vitamin D + Vitamin K,Vitamin D,True,1,no,
options,Vitamin D,True,1,no,
Vitamin d,Vitamin D,True,1,no,
vitamin D3 with calcium,Vitamin D,True,1,no,
vitamin D3 plus K,Vitamin D,True,1,no,
vitamin D and K2,Vitamin D,True,1,no,
K2 + D3,Vitamin D,True,1,no,
Vitamin D₃ + K₂,Vitamin D,True,1,no,
Vit D3 + K2,Vitamin D,True,1,no,
Vitamin D supplement,Vitamin D,True,1,no,
vitamin D3 K2,Vitamin D,True,1,no,
Vitamin D + K + Omega-3s,Vitamin D,True,1,no,
Vitamin D (+ K2),Vitamin D,True,1,no,
d3k2,Vitamin D,True,1,no,
high strength vitamin D,Vitamin D,True,1,no,
five yes five vitamin D tablets,Vitamin D,True,1,no,
K2 D3,Vitamin D,True,1,no,
vitamin D complex,Vitamin D,True,1,no,
vitamin K2D3,Vitamin D,True,1,no,
deivitamin,Vitamin D,True,1,no,
tansıka kahvitaminine,Vitamin D,True,1,no,
D3+ K2 drops,Vitamin D,True,1,no,
children's vitamin d,Vitamin D,True,1,no,
D3 plus K2,Vitamin D,True,1,no,
D-vitamiin + K2,Vitamin D,True,1,no,
vitamin D3+K2,Vitamin D,True,1,no,
"4,000 international units of vitamin D daily",Vitamin D,True,1,no,
vitamin d3,Vitamin D,True,1,no,
Vitamin D + Omega 3 + K2,Vitamin D,True,1,no,
Vitamin D and calcium,Vitamin D,True,1,no,
Vitamin D plus K,Vitamin D,True,1,no,
витамин D,Vitamin D,True,1,no,
vitamin D + calcium,Vitamin D,True,1,no,
Osteo Disc of vitamin D,Vitamin D,True,1,no,
vitamin D with vitamin K,Vitamin D,True,1,no,
vitamin D3 + K2,Vitamin D,True,1,no,
vitamin K2 with D3,Vitamin D,True,1,no,
Witamina D,Vitamin D,True,1,no,
vitamins D,Vitamin D,True,1,no,
Vitamin D + Calcium,Vitamin D,True,1,no,
Vitamin D3 and K2,Vitamin D,True,1,no,
D vitamini,Vitamin D,True,1,no,
維生素D,Vitamin D,True,1,no,
vitamin d3k2,Vitamin D,True,1,no,
D3 and K2,Vitamin D,True,1,no,
Vitamin D3K2,Vitamin D,True,1,no,
the right approach,Vitamin D,True,1,no,
Viosa,Vitamin D,True,1,no,
calcium+ vitamin D,Vitamin D,True,1,no,
the back one,Vitamin D,True,1,no,
Витамин Д,Vitamin D,True,1,no,
Vitamin D3 600,Vitamin D,True,1,no,
the products,Vitamin D,True,1,no,
Vitamin D + calcium,Vitamin D,True,1,no,
high dose vitamin e,Vitamin E,True,1,no,
Vitamin E (tocotrienols),Vitamin E,True,1,no,
Vitamin E Bath Oil,Vitamin E,True,1,no,
Vitamin E oil,Vitamin E,True,1,no,
"Vitamins E, G, C, plus citrus polyphenols and l-theanine",Vitamin E,True,1,no,
vitamins E,Vitamin E,True,1,no,
Vitamin K2 (MK-7),Vitamin K,True,1,no,
Vitamina K2,Vitamin K,True,1,no,
vitamin k2,Vitamin K,True,1,no,
Black Girl Vitamin Meno Chill,Vitamin Meno Chill,True,1,no,
Black Girl Vitamin Menochill,Vitamin Menochill,True,1,no,
Daily V Lotion,Vitamin V,True,1,no,
These vitamins,Vitamins,True,1,no,
GNC VITAPAKS FOR WOMEN,Vitapaks,True,1,no,
Vitex or Chaste Tree,Vitex,True,1,no,
Vitex (Chasteberry),Vitex,True,1,no,
Vitex (chasteberry),Vitex,True,1,no,
vitex agnus castus,Vitex Agnus Castus,True,1,no,
Mönchspfeffer (Vitex agnus-castus),Vitex Agnus-Castus,True,1,no,
Vitrazen,Vitrazen,True,1,no,
Viva Safe Soothe,Viva Safe Soothe,True,1,no,
Vivel dot,Vivel,False,1,no,
Vivelle dot,Vivelle,True,1,no,
Viviscal Hair Growth Supplements,Viviscal,True,1,no,
Viviscal Professional,Viviscal,True,1,no,
Viviscal Pro,Viviscal Pro,True,1,no,
Vivix,Vivix,True,1,no,
volu filline,Volu Filline,False,1,no,
Walgreens,Walgreens,False,1,no,
Walking,Walking,False,1,no,
Wanderlust Wise Woman - Day,Wanderlust Wise Woman,False,1,no,
Wanderlust Wise Woman - Night,Wanderlust Wise Woman,False,1,no,
water bottles,Water,False,1,no,
Water Sangemini,Water,False,1,no,
Water Sampellegrino,Water,False,1,no,
Water Oliveto,Water Oliveto,False,1,no,
Water Rosetta,Water Rosetta,False,1,no,
Water Santana,Water Santana,False,1,no,
Watermelon,Watermelon,False,1,no,
Wegovy,Wegovy,True,1,no,
menopause weight support,Weight Support,True,1,no,
WeightWatchers for Menopause,WeightWatchers,False,1,no,
WellGuard Gold Standard Electrolytes,WellGuard Gold Standard,True,1,no,
Wellness 40+,Wellness 40+,True,1,no,
whatever has 30 years of research behind it,Whatever,False,1,no,
WHEY PROTEIN,Whey Protein,True,1,no,
vanilla whey protein isolate,Whey Protein,True,1,no,
whey isolated protein,Whey Protein,True,1,no,
white grape menopause gummies,White Grape,True,1,no,
White Mulberry,White Mulberry,True,1,no,
Wild Salmon,Wild Salmon,False,1,no,
Annas Wild Yam Cream,Wild Yam,True,1,no,
wild yam oil,Wild Yam,True,1,no,
Anna's Wild Yam cream,Wild Yam,True,1,no,
Anna's Wild Yam Cream,Wild Yam,True,1,no,
wild yam root,Wild Yam,True,1,no,
Wild Yam cream,Wild Yam,True,1,no,
Wild Yams,Wild Yam,True,1,no,
Wild yam cream,Wild Yam,True,1,no,
Wild Yam Essence,Wild Yam,True,1,no,
Clean Nutra Wild Yam Root Capsules with Red Clover Black Cohosh Evening Primrose Oil Chasteberry Dong Quai DIM Ashwagandha Grape Seed Extract Milk Thistle Lemon Balm,Wild Yam,True,1,no,
Wild Yam,Wild Yam,True,1,no,
witch hazel,Witch Hazel,True,1,no,
wol do primo,Wol Do Primo,True,1,no,
Womaness™️,Womaness,True,1,no,
U WOMEN,Women,True,1,no,
Earthful Women 40+ multivitamin,Women 40+ Multivitamin,True,1,no,
Daily Defense Women Support,Women Support,True,1,no,
Mary Ruth's Women's 40 Multivitamin Gummies,Women's 40 Multivitamin,True,1,no,
Reload Women's 50+ formula,Women's 50+,True,1,no,
Women's Complete Probiotic,Women's Complete Probiotic,True,1,no,
Women's Daily Sleep Support,Women's Daily,True,1,no,
women's health,Women's Health,False,1,no,
우먼멀티플러스,Women's Multi,True,1,no,
Women's Multi 50 Plus,Women's Multi,True,1,no,
Women's Multivitamin Gummies,Women's Multivitamin,True,1,no,
Women's Vitapak,Women's Vitapak,True,1,no,
women's wellness supplements,Women's Wellness,False,1,no,
Womenli Meno Supplement,Womenli Meno,True,1,no,
Women’s balancing formula,Women’s Balancing Formula,True,1,no,
XClear,XClear,False,1,no,
Xanax,Xanax,False,1,no,
Chinese and Japanese yams,Yam,True,1,no,
yam cream,Yam,True,1,no,
Yerba mate tea,Yerba Mate,True,1,no,
yerba mate,Yerba Mate,True,1,no,
yin yoga,Yin Yoga,False,1,no,
book BEAT MENOPAUSE WITH YOGA: HOW TO GET INCREDIBLE RESULTS AT HOME,Yoga,False,1,no,
yoni steaming,Yoni Steaming,False,1,no,
Youth Factor Vitality Complex,Youth Factor Vitality Complex,True,1,no,
Yuzhen Menopause Support,Yuzhen Menopause Support,True,1,no,
Yuzucare Menopause Support Supplement for Women,Yuzucare,True,1,no,
Yū Total Hormone Balance,Yū Total Hormone Balance,True,1,no,
ZOMBIES,ZOMBIES,False,1,no,
zalanic acid,Zalanic Acid,False,1,no,
Zalizo,Zalizo,False,1,no,
Zantac,Zantac,True,1,no,
жен'ска zdravo'ia,Zdravo,False,1,no,
zeaxanthin,Zeaxanthin,True,1,no,
nighttime Zen,Zen,False,1,no,
zenafit,Zenafit,True,1,no,
Her Zenergy,Zenergy,True,1,no,
Her Zenergy drops,Zenergy,True,1,no,
Zinc bis-glycinate,Zinc,True,1,no,
zinc and vitamin C,Zinc,True,1,no,
Zinc Picolinate,Zinc,True,1,no,
zinco,Zinc,True,1,no,
Zinc + Selenium,Zinc,True,1,no,
ZipFit,ZipFit,False,1,no,
Zoralto,Zoralto,True,1,no,
zoyava,Zoyava,False,1,no,
Zyrtec/Pepcid,Zyrtec,True,1,no,
acne,acne,False,1,no,
acne supplements,acne,False,1,no,
added sugars,added sugars,False,1,no,
altered taste,altered taste,False,1,no,
anti-inflammatory diet,anti-inflammatory diet,False,1,no,
anxiety,anxiety,False,1,no,
"anxiety, depression and panic attacks",anxiety,False,1,no,
beautiful skin,beautiful skin,False,1,no,
bloating,bloating,False,1,no,
blood thinner,blood thinner,False,1,no,
blueprint program,blueprint program,False,1,no,
camel,camel,False,1,no,
cauliflower,cauliflower,False,1,no,
chickpeas,chickpeas,False,1,no,
chronic stress,chronic stress,False,1,no,
cognition,cognition,False,1,no,
cognitive behavioral therapy,cognitive behavioral therapy,False,1,no,
cold plunges,cold plunges,False,1,no,
controversial foods,controversial foods,False,1,no,
cruciform vegetables,cruciferous vegetables,False,1,no,
cryotherapy,cryotherapy,False,1,no,
dizziness,dizziness,False,1,no,
drugs,drugs,False,1,no,
e-Surgery,e-Surgery,False,1,no,
electric shock sensations,electric shock sensations,False,1,no,
excitement,excitement,False,1,no,
exercising more,exercising more,False,1,no,
foods that naturally fight inflammation,foods that naturally fight inflammation,False,1,no,
grounding shoes,grounding shoes,False,1,no,
hairtopper,hairtopper,False,1,no,
home menopause test,home menopause test,False,1,no,
hormonal treatment,hormonal treatment,False,1,no,
iCare,iCare,False,1,no,
immune support,immune support,False,1,no,
kajal longwear eyeliner,kajal longwear eyeliner,False,1,no,
lash serum,lash serum,False,1,no,
low dose birth control pill,low dose birth control pill,False,1,no,
meal plan,meal plan,False,1,no,
mental chill,mental chill,False,1,no,
metabolic supplement,metabolic supplement,False,1,no,
mini rebounder,mini rebounder,False,1,no,
multisymptom,multisymptom,False,1,no,
muscles,muscles,False,1,no,
my hair,my hair,False,1,no,
my own solution,my own solution,False,1,no,
my proven supplements,my proven supplements,False,1,no,
my-proven-supplements,my-proven-supplements,False,1,no,
nervous system calm,nervous system calm,False,1,no,
night sweats,night sweats,False,1,no,
non-hormonal HRT options,non-hormonal HRT,False,1,no,
non-hormonal lubricants,non-hormonal lubricants,False,1,no,
non-hormonal treatments,non-hormonal treatments,False,1,no,
nurse practitioner,nurse practitioner,False,1,no,
oral medications,oral medications,False,1,no,
oral triseptide,oral triseptide,False,1,no,
pellet implant,pellet implant,False,1,no,
pelvic floor physical therapy,pelvic floor physical therapy,False,1,no,
pelvic floor physio,pelvic floor physio,False,1,no,
plants,plants,False,1,no,
proprietary blend,proprietary blend,False,1,no,
regular physical activity,regular physical activity,False,1,no,
sexual dysfunction,sexual dysfunction,False,1,no,
skipping meals,skipping meals,False,1,no,
sleep disturbances,sleep disturbances,False,1,no,
soleus muscle,soleus muscle,False,1,no,
spicy foods,spicy foods,False,1,no,
stimulants,stimulants,False,1,no,
stress reduction,stress reduction,False,1,no,
stress support,stress support,False,1,no,
stretching,stretching,False,1,no,
the device,the device,False,1,no,
vFit,vFit,True,1,no,
wall exercises,wall exercises,False,1,no,
weight loss,weight loss,False,1,no,
weight‑loss pens,weight-loss pens,False,1,no,
women’s health specialist,women’s health specialist,False,1,no,
Ákira,Ákira,False,1,no,
Ámaya,Ámaya,False,1,no,
витамины проверенных брендов,Витамины,True,1,no,
МГТ,МГТ,False,1,no,
фітогестогенами,Фітогестогенами,False,1,no,
Щитовидки,Щитовидки,True,1,no,
優酪乳,優酪乳,False,1,no,
경옥고,경옥고,False,1,no,
특허받은 유산균캡슐,유산균,True,1,no,
